Keyword,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Massachusetts Green Building,https://x.com/MAGreenBuilding,MAGreenBuilding,False,2023-01-25 18:15:07+00:00,False,"Free Webinar: Electric Vehicles 101, January 31, 12pm ET: https://t.co/nmHkZdEsuQ @GEConsumers #EVs #sustainability #electricvehicles #vehicles #cars #pollition #emissions #GHGs #electrification #energy #energyefficiency #transportation #savings #incentives #climatechange #free https://t.co/dkJ0IBl0yr",1618311517484597250,0,1,2,105,0,https://pbs.twimg.com/media/FnVlv81XgAA-ZPw.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 17:50:39+00:00,False,"Acura takes a page from Tesla’s playbook with selling EVs online, starting with the 2024 ZDX EV https://t.co/K5QyzLakmZ https://t.co/gkigAM05Hy",1618305361597059073,0,0,0,156,0,https://pbs.twimg.com/media/FnVgJd4aAAAlKPM.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Harris Market Trends,https://x.com/pharris667,pharris667,False,2023-01-25 14:02:44+00:00,False,$ON Onsemi and VW Group Cement Strategic Collaboration on Silicon Carbide Technology for Next-Generation Electric Vehicles with Strategic Agreement,1618248005228048386,0,1,4,670,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 20:50:50+00:00,False,Here’s how much money you’ll get with the Inflation Reduction Act https://t.co/42gZeMDikH https://t.co/3dMvT5Agea,1618350706091782145,0,0,0,181,0,https://pbs.twimg.com/media/FnWJY0uaEAAJtk4.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 21:50:52+00:00,False,"A mysterious 2023 electric sedan teased by Polestar, Volvo maker [Video] https://t.co/2zNQn21usv https://t.co/tXZXhIgMP9",1618365812682936321,0,0,0,157,0,https://pbs.twimg.com/media/FnWXIKIakAAsCso.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-01-25 15:07:15+00:00,False,"Porsche Is Readying A 1,000 HP Taycan with Triple-motor To Compete Tesla and Lucid - https://t.co/l6Mz485Y1l https://t.co/aFzsabTFiW",1618264238904180738,0,0,2,128,0,https://pbs.twimg.com/media/FnU6v1MaEAABlRA.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",InnovativeInvestor.eth ☃,https://x.com/KareemChristmas,KareemChristmas,False,2023-01-25 22:33:06+00:00,False,"Teslas already at 1.3 million electric vehicles per year. By the end of the decade they’ll likely hit 10 million EVs per year. 

All car companies are going electric

Tesla is becoming synonymous with the words electric vehicle

Easy long term play",1618376444014628864,0,0,0,90,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 17:36:15+00:00,False,Rumor: General Motors Might Also Use Cylindrical Battery Cells https://t.co/GHrLZ6hKb2 https://t.co/obgKtvbcnW,1618301736799830017,0,0,1,125,0,https://pbs.twimg.com/media/FnVc2f-aYAIofgr.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 21:50:53+00:00,False,Tesla (TSLA) releases Q4 2022 results: beats earnings and misses on revenue https://t.co/tENGV5ZPIi https://t.co/eMxQIDxWTx,1618365820190720000,0,0,0,179,0,https://pbs.twimg.com/media/FnWXImLaMAEyUTp.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",ConservativeDan,https://x.com/DanDandyOne,DanDandyOne,True,2023-01-25 21:10:44+00:00,False,Breaking News: Marxist Biden Admin wants to circumvent its OWN rules on the 1.7 TRILLION dollar Bill that gives tax credits to batteries for electric vehicles IF manufactured in the USA! NOW Biden wants to take that rule OUT! So his buddies in China can manufacture them! REALLY?,1618355712832458752,5,19,29,595,1,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 18:50:37+00:00,False,"Bird Bike e-bike has never sold for less at $899 ($1,401+ off) in today’s New Green Deals https://t.co/t0YEivUv29 https://t.co/z9DZQIu6IL",1618320452426043393,0,0,0,144,0,https://pbs.twimg.com/media/FnVt380aAAA5o4f.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 16:36:24+00:00,False,Group14 Technologies raises $214 million for development of silicon battery tech https://t.co/9UUWj6PqCX https://t.co/uuixmkDiEQ,1618286676174045184,0,0,0,130,0,https://pbs.twimg.com/media/FnVPJrfagAUY8jX.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 20:50:52+00:00,False,"Tesla (TSLA) used car prices are down $18,000, bringing a new level of affordability https://t.co/4YzhcbRCR1 https://t.co/OsN0Zi6QYJ",1618350713243041793,0,0,0,247,0,https://pbs.twimg.com/media/FnWJZSzaAAAlT0v.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 16:50:38+00:00,False,"Ford snags CR crown from GM in driver assistance rankings, Tesla ‘falls behind’ to 7th https://t.co/QdoECojHP2 https://t.co/O4RXTukmun",1618290257790926848,0,0,0,144,0,https://pbs.twimg.com/media/FnVSaWTaAAAzFEt.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 16:36:29+00:00,False,California logistics firm to add nearly 100 Freightliner electric trucks to its fleet https://t.co/c4ZpJcuZJX https://t.co/ap52C57jD6,1618286696482893824,0,0,0,131,0,https://pbs.twimg.com/media/FnVPK7taMAAOZr2.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",HERE Technologies,https://x.com/here,here,False,2023-01-25 19:54:01+00:00,False,"Charging infrastructure in the US for electric vehicles still has a long way to go. Here's why it still might be worthwhile investing in an electric fleet.
https://t.co/ZjyrjSQc7v

#EVs #FleetManagement",1618336407545692161,0,0,0,532,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",KTVU,https://x.com/KTVU,KTVU,True,2023-01-25 23:00:36+00:00,False,Tax credits for electric vehicles are a key feature of President Joe Biden's landmark climate law.  https://t.co/RsgsynnwJZ,1618383362996961287,0,1,1,2842,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 19:50:39+00:00,False,Here’s why Joe Manchin’s new bill that would disqualify most EVs from tax credits is ridiculous https://t.co/6R37IMereI https://t.co/SjHRVoV6dN,1618335561303064577,0,0,0,100,0,https://pbs.twimg.com/media/FnV7nWVakAAHFIe.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Electric Autonomy,https://x.com/ElectricAutonmy,ElectricAutonmy,False,2023-01-25 17:08:59+00:00,False,"The market share for electric vehicles continues to grow and stakeholders from OEMs to utilities are all part of the transition. Mobility solutions company Autocrypt highlights the need for quality and reliability in EV charging. #sponsoredcontent
 
https://t.co/mZUcbKTaqT",1618294874524028949,0,1,3,127,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Kelley Ware,https://x.com/mskelleyware,mskelleyware,False,2023-01-25 16:33:34+00:00,False,"Contrary to what some would like you to believe, electric vehicles are able to work in countries that experience winter. 

So can active transportation networks.

https://t.co/coyo1gdM9M",1618285963586961408,0,3,6,2024,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",New Jersey LCV,https://x.com/NJLCV,NJLCV,False,2023-01-25 18:29:00+00:00,False,"Verona Township Council introduced an ordinance that would encourage electric vehicles and service electric vehicle parking spaces. 

This paves the way for more #EV use!🚗🔋 https://t.co/pnJNVc9Cys via @TAPintoVCG",1618315013411770379,0,1,1,43,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Garage Logic Podcast,https://x.com/GLpodcast,GLpodcast,False,2023-01-25 20:13:29+00:00,False,"1/25

The city of San Diego will attempt to charge more and more fees in order to get drivers out of their own cars

The dangers of lithium mining that will be required in order to bring about the switch to electric vehicles

@Mr_FYI10 with news

https://t.co/ycA5ZCJkEE",1618341305968644096,0,0,5,825,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Eyewitness News,https://x.com/wchs8fox11,wchs8fox11,False,2023-01-25 20:00:31+00:00,False,"Ratcheting up his criticism of the Biden administration, Democratic Sen. Joe Manchin on Wednesday moved to delay new tax credits for electric vehicles
https://t.co/QD7yK764It",1618338043873599507,0,0,1,424,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EYEWITNESS NEWS,https://x.com/cnyhomepage,cnyhomepage,False,2023-01-25 17:00:12+00:00,False,Manchin bill would delay tax credits for electric vehicles https://t.co/5QKKCkSnwE,1618292664608165903,0,0,0,57,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Tech Daily Post,https://x.com/TechDailyPost,TechDailyPost,False,2023-01-25 18:30:30+00:00,False,ICYMI: Tesla slashes prices by 20% globally on its electric vehicles https://t.co/50aVQBdMmK via @TechDailyPost,1618315391876358157,0,2,1,43,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-01-25 18:06:31+00:00,False,World's Largest All-Electric Ferry to Launch in 2025 - https://t.co/7YnY4YYVI4 https://t.co/qA8gbvelD2,1618309355677560832,0,0,1,59,0,https://pbs.twimg.com/media/FnVjx8rakAEr9IX.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-01-25 23:19:19+00:00,False,Nikola Corp Separates Hydrogen Business to Focus on Electric Truck Production - https://t.co/a6nJQKdbyv https://t.co/SSa144It2B,1618388073662013440,0,0,2,72,0,https://pbs.twimg.com/media/FnWrX9FaUAM3gCt.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-01-25 17:59:55+00:00,False,"Evyve Aims to Become UK's Leading Fast Charging Company by 2030 with 10,000 Charge Points Deal - https://t.co/Ljf7HQ2UIE https://t.co/QJCvn0uLTv",1618307694884188160,0,0,1,88,0,https://pbs.twimg.com/media/FnViRRRaEAEG0WJ.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EVMagz - Electric Vehicles Magazine,https://x.com/evmagz,evmagz,False,2023-01-25 16:54:49+00:00,False,Webasto Introduces Electrical Battery Thermal Management (eBTM) for Electric Commercial Vehicles - https://t.co/Om0tG17Ew0 https://t.co/NwSi74KX4S,1618291312469618698,0,0,1,64,0,https://pbs.twimg.com/media/FnVTXsMacAAjNJZ.png,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 15:36:16+00:00,False,Tesla Rises Up World's Most Valuable Brands Ranking Despite Tough Times https://t.co/5wqBmViM5x https://t.co/Da3ptygxYp,1618271543943135238,0,0,1,117,0,https://pbs.twimg.com/media/FnVBZD1aYAMMgfB.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 15:50:38+00:00,False,Canoo (GOEV) is bringing its EVs to Saudi Arabia with new exclusive distributor partnership https://t.co/eMHafvKM9y https://t.co/hOqVL4Cqc1,1618275158804033538,0,0,2,189,0,https://pbs.twimg.com/media/FnVErcVagAc75sS.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Jobber News,https://x.com/JobberNews,JobberNews,False,2023-01-25 14:24:30+00:00,False,"All hybrid and electric vehicles are now required to have sound emitters that would produce noise at low speeds. 

https://t.co/PEprIaIRC9",1618253481520816128,0,0,0,20,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 14:36:14+00:00,False,"Tesla Is A ""Sustainability Behemoth,"" According To Analyst https://t.co/RItfAfXQMR https://t.co/0UJkIIPVxg",1618256433950392320,0,0,0,123,0,https://pbs.twimg.com/media/FnUzpceaEAAB69H.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 16:36:15+00:00,False,Tesla Targets 500 GWh Annual Production Of 4680 Cells In Nevada https://t.co/146XMkwsm3 https://t.co/OcyCGqCLho,1618286640061120513,0,0,0,129,0,https://pbs.twimg.com/media/FnVPHs9aYAE-Lhe.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 13:36:18+00:00,False,Italian Manufacturer Zehus Presents The Bike+ E-Bike System https://t.co/1VR0JO6AOQ https://t.co/m7fh5YH2Lj,1618241354223747072,0,0,0,174,0,https://pbs.twimg.com/media/FnUl7syXgAAI2E3.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Inside Electric Vehicles (inside.com/evs),https://x.com/auto,auto,False,2023-01-25 16:36:18+00:00,False,"Senator Manchin Bill Aims To Enforce $7,500 EV Tax Credit Battery Rules https://t.co/8zzsV1C7AY https://t.co/Meoc04vxE2",1618286652534980608,0,0,0,148,0,https://pbs.twimg.com/media/FnVPIa4akAEyV1_.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",Newslooksteam,https://x.com/Newslooks2,Newslooks2,True,2023-01-25 17:04:05+00:00,False,Manchin bill will delay tax credits for electric vehicles - https://t.co/DLSWtLxOY0 https://t.co/A1ROfvAed4,1618293643529359369,0,0,0,10,0,https://pbs.twimg.com/media/FnVVfa5XkAE6i5H.jpg,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",EVANNEX for Tesla Community,https://x.com/evannex_com,evannex_com,False,2023-01-25 14:00:39+00:00,False,"$TSLA is leading the pack when it comes to clean energy. And it isn't just electric vehicles where #Tesla shines so bright, its efforts in the solar and battery storage arenas are drawing praise from analysts on Wall Street. Here's why ...

https://t.co/jEyqKNPIeb",1618247479354433537,0,0,1,520,0,,False,,,,,en
electric vehicles,"https://x.com/search?q=""electric vehicles"" lang:en until:2023-01-26 since:2023-01-25&src=typed_query",NAM Youth Organization,https://x.com/namyouthorg,namyouthorg,False,2023-01-25 13:27:03+00:00,False,"The 3rd group proposed ensuring the expansion of #electric charging stations in order to encourage the use of electric vehicles

#NAMYO #NAMYouthOrganization #NAM2023 #NAM #climate https://t.co/YDbzZrBSIP",1618239024304640001,0,0,7,195,0,https://pbs.twimg.com/media/FnUjy_jWQAI2bYv.jpg;https://pbs.twimg.com/media/FnUjy9tWQAAqMPD.jpg;https://pbs.twimg.com/media/FnUjy9xWIAAByQq.jpg,False,,,,,en
