,UTC_Time,Date,Tweet_Content,Manual_Training_Labels,Manual_Testing_Labels
3564,2023-02-03 20:36:01+00:00,2023-02-03,"The U.S. Treasury Department has changed the standard for what kind of electric vehicles qualify for a federal tax benefit under the Inflation Reduction Act. 

https://t.co/e4U7AgA12u",nan,nan
3565,2023-02-03 15:24:39+00:00,2023-02-03,"🔗@USC has linked falls in asthma related emergency visits to an increase in electric vehicles (EVs). 

This shows the health benefits of the EV transition &amp; highlights the need for the UK to urgently legislate an ambitious zero emission vehicle mandate 👇
https://t.co/D0OQRbVeGW",nan,nan
3566,2023-02-03 16:09:02+00:00,2023-02-03,Erie Auto Show Features Complete Inventory of New Electric Vehicles https://t.co/P1CJuHb05a,nan,nan
3567,2023-02-03 18:42:38+00:00,2023-02-03,"BMW will invest $872 million in its San Luis Potosí, Mexico, plant to manufacture electric vehicles, as part of a broader effort to ramp up its global production network https://t.co/PAXMFIKfnx",nan,nan
3568,2023-02-03 17:59:02+00:00,2023-02-03,"How electric vehicles work to support solar and reliable energy, Siva Gunda with The Climate Center @climatecampaign

https://t.co/sC7wB8Lu07 via @YouTube",nan,nan
3569,2023-02-03 18:03:34+00:00,2023-02-03,"Smartphones, computers and electric vehicles may be emblems of the modern world, but, says Siddharth Kara, their rechargeable batteries are frequently powered by cobalt mined by workers laboring in slave-like conditions - @NPR 

https://t.co/AA8jEyknVp",nan,nan
3570,2023-02-03 18:43:43+00:00,2023-02-03,"By investing in the advancement of electric vehicles and #EV infrastructure, @Exelon and our energy companies are helping our customers and communities reduce emissions and transition to clean energy. Learn more about our #PathToClean: https://t.co/uPlX3NbsA9",nan,nan
3571,2023-02-03 19:00:24+00:00,2023-02-03,"We were recently cited by @ce_pro on our recent study on Electric Vehicles! 🚗⚡ To read more on ""How EVs Will Forever Change the Smart Home"" by Robert Archer ➡ https://t.co/cCuBO8NLY4 #parksresearch #ElectricVehicles #EVs #chargingstations https://t.co/Sj3871SmGP",nan,nan
3572,2023-02-03 19:23:33+00:00,2023-02-03,BMW to invest $872 million to build electric vehicles in Mexico https://t.co/j8UCkNMCdT,nan,nan
3573,2023-02-03 14:11:24+00:00,2023-02-03,Volvo Cars announced it will sell only electric vehicles starting in 2030. The automaker plans to bring six new battery-electric models to market by 2026. https://t.co/YjIfc9RK5e,nan,nan
3574,2023-02-03 21:56:40+00:00,2023-02-03,"Mexico is gearing up to build several manufacturing hubs for electric vehicles across the country, Foreign Minister Marcelo Ebrard told Reuters, and is in talks with some of the world's top carmakers:

@stefanieyaa 

https://t.co/MkIxHLFGm8",nan,nan
3575,2023-02-03 22:02:33+00:00,2023-02-03,"Watch #USSteel President &amp; CEO Dave Burritt discuss our strong 2022 results, fair trade, our unique ability to supply steel for electric vehicles, and more during his recent interview on @FoxBusiness News. https://t.co/8YA4HWAUpv",nan,nan
3576,2023-02-03 20:17:56+00:00,2023-02-03,The Year in Electric Vehicles – Popular Reads on JD Supra https://t.co/RTK9f1E6uQ,nan,nan
3577,2023-02-03 21:56:13+00:00,2023-02-03,The Year in Electric Vehicles – Popular Reads on JD Supra https://t.co/628iMQsS8u,nan,nan
3578,2023-02-03 20:28:33+00:00,2023-02-03,AeonCharge co-founder Dwi Sutandar is shaping the future of electric vehicles in America like never before https://t.co/yP2akGqBzw,nan,nan
3579,2023-02-03 21:02:06+00:00,2023-02-03,Here's another way that climate progress can compound: electric vehicles could be used as a safety net to support the transition from fossil fuels to renewable energy! https://t.co/PtNjTUOmhF,nan,nan
3580,2023-02-03 20:16:09+00:00,2023-02-03,"BMW will invest $872 million in its San Luis Potosí, Mexico, plant to manufacture electric vehicles, as part of a broader effort to ramp up its global production network https://t.co/r4D3a5q27o",nan,nan
3581,2023-02-03 20:22:38+00:00,2023-02-03,The Year in Electric Vehicles – Popular Reads on JD Supra https://t.co/aE79wxvwIT #trending,nan,nan
3582,2023-02-03 23:32:48+00:00,2023-02-03,Study links adoption of electric vehicles to less air pollution and improved health https://t.co/uH81wSKd6t,nan,nan
3583,2023-02-03 21:14:36+00:00,2023-02-03,"This is where @Ford CEO Jim Farley explains what he means by non-negotiable pricing on electric vehicles and the importance of an aerodynamicist in product development. 

https://t.co/YwXjj6cp4M via @freep @freepautos @EVAdoptionTweet @NAIASDetroit @NADAUpdate",nan,nan
3584,2023-02-03 17:12:02+00:00,2023-02-03,"The U.S. Treasury Department said Friday it will make more Tesla , Ford Motor, General Motors and Volkswagen electric vehicles eligible for up to $7,500 tax credits after it revised its vehicle classification definitions. https://t.co/onFdib1ytk",nan,nan
3585,2023-02-03 23:36:46+00:00,2023-02-03,The list of electric vehicles that are eligible for a tax credit has grown. Find out if you're eligible. https://t.co/NLW6B7robq,nan,nan
3586,2023-02-03 19:08:04+00:00,2023-02-03,"German car manufacturer @BMW announces 800 million euro investment (US$877mn) in Mexico to produce electric vehicles, including the construction of a 500 million euro manufacturing facility where high-voltage batteries will be assembled.",nan,nan
3587,2023-02-03 22:48:28+00:00,2023-02-03,"Many people believe that wind, solar and EVs are solutions to our energy problems. In this post I talk about the important role complexity plays. Growing complexity uses energy in hidden ways. The problem is the hidden complexity of these solutions. https://t.co/jyBNjDOHe9",nan,nan
3588,2023-02-03 11:05:11+00:00,2023-02-03,The Top 150 Electric Vehicles By Range https://t.co/XY0OpknpSu,nan,nan
3589,2023-02-03 11:04:01+00:00,2023-02-03,Tesla sales of China-made electric vehicles up 18% in January https://t.co/Ep4aGFByES,nan,nan
3590,2023-02-03 17:42:32+00:00,2023-02-03,"""The U.S. Treasury is changing its definition of an “SUV” to make more electric vehicles from Tesla, General Motors and others eligible for up to $7,500 in federal tax credits at higher prices.""",nan,nan
3591,2023-02-03 18:36:01+00:00,2023-02-03,US demand for lithium iron phosphate (LFP) batteries in passenger electric vehicles is expected to continue outstripping local production capacity:  https://t.co/yK9YooOdE7,nan,nan
3592,2023-02-03 20:10:30+00:00,2023-02-03,Read more about OEC's part in a broad initiative to expand EV infrastructure in rural Oregon. It's time to take electric vehicles beyond cities and onto farms! https://t.co/zOW85x9tXL,nan,nan
3593,2023-02-03 10:30:04+00:00,2023-02-03,Electric vehicles adoption by 2030: How India can make it possible https://t.co/MWO0zUHeja,nan,nan
3594,2023-02-03 20:13:17+00:00,2023-02-03,The Year in Electric Vehicles – Popular Reads on JD Supra https://t.co/MlR0sXQdM7,nan,nan
3595,2023-02-03 21:44:02+00:00,2023-02-03,Privacy and Cybersecurity Issues in Electric Vehicles https://t.co/BNqlusgEbl | by @Baker_Donelson,nan,nan
3596,2023-02-03 21:09:17+00:00,2023-02-03,Volvo’s XC40 P8 Recharge is the ambassador electric vehicles need https://t.co/cZtHCsl6Uf,nan,nan
3597,2023-02-03 10:15:25+00:00,2023-02-03,"A budget of 24 billion baht has been set aside to subsidise domestic manufacturing of battery cells for electric vehicles (EVs), Energy Minister Supattanapong Punmeechaow said on Friday.
.
Read more: https://t.co/fVOAATOoNt
.
#EVs #batteries #subsidies #TheNation #ThailandNews",nan,nan
3598,2023-02-03 21:24:24+00:00,2023-02-03,"The Treasury Department said Friday it is making more electric vehicles - including SUVs made by Tesla, Ford and General Motors - eligible for tax credits of up to $7,500 under new vehicle classification definitions. https://t.co/H5b0mTLECO",nan,nan
3599,2023-02-03 19:00:33+00:00,2023-02-03,"Mexico seeks to build several manufacturing hubs for electric vehicles and ""keen to attract all that we can"", foreign minister Ebrard says.",nan,nan
3600,2023-02-03 19:15:02+00:00,2023-02-03,"Mexico in talks with top carmakers to make electric vehicles, foreign minister says - https://t.co/NqmTR9227g",nan,nan
3601,2023-02-03 22:40:03+00:00,2023-02-03,‘Green State’: Himachal CM Sukhu flags off 11 electric vehicles for Transport dept - https://t.co/tBIZGYGkVr via @the_newsmill,nan,nan
3602,2023-02-03 23:10:31+00:00,2023-02-03,"Ramping Up Wind Turbines, Solar Panels, And Electric Vehicles Can't Solve Our #Energy Problem $UNG $XLE $OIL https://t.co/zsHJ2ZQys5",nan,nan
3603,2023-02-03 19:04:52+00:00,2023-02-03,"Mexico in talks with top carmakers to make electric vehicles, foreign minister says $TSLA https://t.co/IVD7GBVbOB",nan,nan
3604,2023-02-03 20:00:42+00:00,2023-02-03,"New research finds that for every 20 electric vehicles per 1K people in California, there are 3.2 FEWER asthma-related emergency room visits: https://t.co/yxlm4HcovM",nan,nan
3605,2023-02-03 17:43:09+00:00,2023-02-03,"TansuYegen: In Sweden, a pad is placed under the electric vehicles; when they come on top of another pad mounted on the road, they charge wirelessly. In 30 minutes, they can be charged enough to travel a distance of 100 kilometers. It's currently in the trial phase…",nan,nan
3606,2023-02-03 21:49:00+00:00,2023-02-03,"With the sales of electric vehicles booming, Pennsylvania will receive $171.5 million in federal funds to place charging stations along major highways.
https://t.co/Smct7v3gdJ",nan,nan
3607,2023-02-03 14:43:58+00:00,2023-02-03,"$TSLA 🇺🇸

TESLA SALES UP IN GERMANY, 2.4% OF GERMAN NEW CAR REGISTRATIONS IN JANUARY

TESLA SALES OF CHINA-MADE ELECTRIC VEHICLES UP 18% IN JANUARY

REUTERS",nan,nan
3608,2023-02-03 21:26:45+00:00,2023-02-03,"While it’s easy to fall into the trap of believing that electric vehicles are simply a fad facilitated by overzealous tree-huggers and #Democrats, #EV adoption rates tell a very different story...

https://t.co/mv5mFm1pOF",nan,nan
3609,2023-02-03 15:05:09+00:00,2023-02-03,"* U.S. TREASURY DECISION EXPECTED TO RAISE RETAIL PRICE CAP TO $80,000 FOR MORE ELECTRIC VEHICLES FROM TESLA, GM, FORD

@Reuters $GM $F $TSLA",nan,nan
3610,2023-02-03 14:50:41+00:00,2023-02-03,"$MULN is up 14% rn &gt; Mullen Automotive, Loop Global and Menzies Aviation Pilot New Electric Vehicles and Charging Infrastructure at Los Angeles International Airport https://t.co/tdDV2Y6W1h via @YahooFinance",nan,nan
3611,2023-02-03 15:06:14+00:00,2023-02-03,"$GM $TSLA $F -  U.S. Treasury decision expected to raise retail price cap to $80,000 for more electric vehicles from Tesla, gm, Ford",nan,nan
3612,2023-02-04 08:10:48+00:00,2023-02-04,"Another example of Thermal Runaway, we urgently need regulation, legislation, education and guidance.

If nothing changes, this issue will become out of control/off the scale worldwide with the global targets for net zero meaning more electric vehicles are entering circulation. https://t.co/zfY046Uykk",nan,nan
3613,2023-02-04 19:49:36+00:00,2023-02-04,"'They are a gateway to a transition from fossil fuels to renewable, hydro, wind, solar, all of these important energy sources.'

Motoring expert, Quentin Wilson, explains why he is an advocate of electric vehicles. https://t.co/H26jBMvlVZ",nan,nan
3614,2023-02-04 16:30:00+00:00,2023-02-04,"WATCH: With gas prices remaining high, electric vehicles are becoming the preferred choice for many. 

For The New Reality, @krishessey goes inside a Canadian company on a mission to solve this future waste problem.

Read more: https://t.co/dcGDskDxo6 https://t.co/KJzYcdrwyV",nan,nan
3615,2023-02-04 15:35:00+00:00,2023-02-04,"Factcheck: How electric vehicles help to tackle climate change | @hausfath #archive 

Read here: https://t.co/57F1YejXj6 https://t.co/Vvmmw9Lpo4",nan,nan
3616,2023-02-04 17:40:24+00:00,2023-02-04,The #EVFestival is moving to a new venue for 2024. The event will take a new step standing firmly on its own. I need Zone Sponsors and a Public Charging Partner to join me to further build on what has already become a special day out. Interested? Contact myself through my website https://t.co/4tDf7hNByD,nan,nan
3617,2023-02-04 20:04:13+00:00,2023-02-04,"Phoenix Renewables has launched a factory in Abuja, Nigeria to produce 2000 units of the electric vehicles for the first year.

 The model is named ""Kaande"" meaning (ours) in English.

The Managing Director @mustapha_gajibo announced via his official Twitter handle. https://t.co/OYMfR52N26",nan,nan
3618,2023-02-04 12:23:46+00:00,2023-02-04,"Deputy CM @Dchautala arrived at the Green Mobility Electric Vehicle Expo.  

He took stock of several models of electric vehicles. Along with this, Dushyant Chautala said that Green Mobility Electric Vehicles Export in Chandigarh is the first expo of North India. https://t.co/g3AsyL4SMN",nan,nan
3619,2023-02-04 21:47:52+00:00,2023-02-04,"Domino's is advertising that they are using electric vehicles to deliver.
Who the hell cares?  Will this make you buy a pizza? https://t.co/PF5wBe55ld",nan,nan
3620,2023-02-04 11:30:57+00:00,2023-02-04,"Ramping up wind turbines, solar panels and electric vehicles can’t solve our energy problem
 https://t.co/GGYxq8Jqo9 https://t.co/ZIHipjW38h",nan,nan
3621,2023-02-04 11:37:12+00:00,2023-02-04,"Just an example of how Americans are going to fuck the climate for all of us 

Wyoming state legislature banned the sale of all new electric vehicles by 2035 (yes you read that right).

The excuse - to protect the states' oil and gas industry 🙃",nan,nan
3622,2023-02-04 23:13:49+00:00,2023-02-04,"Mexico 🇲🇽 in talks with top carmakers to make electric vehicles, foreign minister says

Comments come as $TSLA is said to be looking to build a plant in Mexico (see tweet) + BMW is investing 800 million euros ($866 million)

Reuters | 
Feb 03, 2023 02:13PM ET https://t.co/gNyBqMcbdP",nan,nan
3623,2023-02-04 20:32:13+00:00,2023-02-04,"1. Electric vehicles are heavier than gas vehicles, so this will definitely happen on tarmac
2. No one outside of tesla has these, so it is propaganda
3. Put it on dirt/mud and see which one has better power downput and traction",nan,nan
3624,2023-02-04 13:17:36+00:00,2023-02-04,"Nigerian man who went viral for producing electric cars in Borno on a shoestring budget, has launched a factory in Abuja to produce 2000 units of the electric vehicles. Mustapha Gajibo named the vehicles “Kaande”. https://t.co/CeEqcyqk0p",nan,nan
3625,2023-02-04 19:25:59+00:00,2023-02-04,"The Biden Administration has expanded the number of electric vehicles that will qualify for a tax credit.

See potential bias and similarities in coverage from @FoxBusiness, @Reuters, and @Bloomberg:

https://t.co/o5prK3LsNR https://t.co/zhzszyUkvJ",nan,nan
3626,2023-02-04 04:30:00+00:00,2023-02-04,"Do you often forget to kick back the side stand before starting your scooter? Worry no more! 

The upgraded Ampere #MagnusEX comes with a side stand sensor, to ensure that you #TakeCharge of your day-to-day commute safely and smartly and make #HarGullyElectric with comfort. https://t.co/pmO8pxRzWH",nan,nan
3627,2023-02-04 19:11:16+00:00,2023-02-04,"Nigerian man who went viral for producing electric cars in Borno on a shoestring budget, has launched a factory in Abuja to produce 2000 units of the electric vehicles. Mustapha Gajibo named the vehicles “Kaande”.

May Nigeria Succeed. Ameen https://t.co/yRk3K194jt",nan,nan
3628,2023-02-04 13:24:04+00:00,2023-02-04,"OvieNews: Nigerian man who went viral for producing electric cars in Borno on a shoestring budget, has launched a factory in Abuja to produce 2000 units of the electric vehicles. Mustapha Gajibo named the vehicles “Kaande”. https://t.co/8qfoayXW5F via Ovie News",nan,nan
3629,2023-02-04 19:38:34+00:00,2023-02-04,"TravelCenters of America to deploy 1,000 Electrify America fast EV chargers at 200 locations https://t.co/kZv2166X1V https://t.co/nfKTBZFNiU",nan,nan
